gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1092761923	aae308f4-9f9c-4cdd-b4ef-c026f48be551	7383309a-34ae-4e1e-9201-470eb0d79ba2	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Rio El Duda, nr. mouth of,Reserva Nacional Natural Macarena	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1988-04-01	1	4	1988	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369675		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Fernandez, Fernando	Paratype		2026-01-16T06:02:37.451Z		RECORDED_DATE_INVALID
1092761900	aae308f4-9f9c-4cdd-b4ef-c026f48be551	819bc881-c735-44e6-8baf-037dedb77a4b	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Macarena Mts.	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					575.0	75.0			1950-01-11	11	1	1950	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369671		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Bichter, L	Paratype		2026-01-16T06:02:42.930Z		RECORDED_DATE_INVALID
1092761899	aae308f4-9f9c-4cdd-b4ef-c026f48be551	242b0902-a44a-4e7e-a51b-6066aa6c7e12	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Macarena Mts.	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					575.0	75.0			1950-01-11	11	1	1950	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369670		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Bichter, L	Paratype		2026-01-16T06:02:33.726Z		RECORDED_DATE_INVALID
1092761889	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c99feced-c254-47c2-99d4-19e89565e19e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Rio El Duda, nr. mouth of,Reserva Nacional Natural Macarena	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1988-04-01	1	4	1988	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369673		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Fernandez, Fernando	Paratype		2026-01-16T06:02:48.300Z		RECORDED_DATE_INVALID
1092761884	aae308f4-9f9c-4cdd-b4ef-c026f48be551	bf3f614a-f76a-49cb-a170-589dcafb82d3	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Rio El Duda, nr. mouth of,Reserva Nacional Natural Macarena	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1988-04-01	1	4	1988	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369674		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Fernandez, Fernando	Holotype		2026-01-16T06:02:40.740Z		RECORDED_DATE_INVALID
1092761843	aae308f4-9f9c-4cdd-b4ef-c026f48be551	260c16c4-5c95-4a2c-9375-d7592a80a026	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona macarenensis		SPECIES	Scaptotrigona macarenensis Engel, 2022	Scaptotrigona Scaptotrigona macarenensis		CO	Macarena Mts.	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					575.0	75.0			1950-01-11	11	1	1950	12236658	12236658	PRESERVED_SPECIMEN	KU	SEMC	1369672		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Bichter, L	Paratype		2026-01-16T06:02:51.030Z		RECORDED_DATE_INVALID
1092761564	aae308f4-9f9c-4cdd-b4ef-c026f48be551	87a8ece5-9ccc-481c-a17d-6098b7c6b83c	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona totobi		SPECIES	Scaptotrigona totobi Engel, 2022	Scaptotrigona Eoscaptotrigona totobi		CO	Reserva La Macarena, San Juan de Arama	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1986-12-06	6	12	1986	12206354	12206354	PRESERVED_SPECIMEN	KU	SEMC	1369372		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Bonilla, A	Paratype		2026-01-16T06:02:45.559Z	StillImage	RECORDED_DATE_INVALID
1092761477	aae308f4-9f9c-4cdd-b4ef-c026f48be551	8b45ebbd-55a7-4d06-af74-643276d71440	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona caduceus		SPECIES	Scaptotrigona caduceus Engel, 2022	Scaptotrigona Scaptotrigona caduceus		CO	San Martin	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1975-11-11	11	11	1975	12258392	12258392	PRESERVED_SPECIMEN	KU	SEMC	1369257		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Honccuta	Holotype		2026-01-16T06:02:45.150Z		
1092761435	aae308f4-9f9c-4cdd-b4ef-c026f48be551	f44e7c77-aaa1-4424-b92b-23a868f0f694	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona caduceus		SPECIES	Scaptotrigona caduceus Engel, 2022	Scaptotrigona Scaptotrigona caduceus		CO	San Martin	Meta [Mehta]	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1975-11-11	11	11	1975	12258392	12258392	PRESERVED_SPECIMEN	KU	SEMC	1369258		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Honccuta	Paratype		2026-01-16T06:02:43.260Z		
1092760864	aae308f4-9f9c-4cdd-b4ef-c026f48be551	b8c3888d-271e-4333-86e5-51dcbcc4bb4d	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					800.0	0.0			1971-09-19	19	9	1971	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365662		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		unknown			2026-01-16T06:02:47.917Z		
1092760852	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3f1ae3f2-957f-4121-b903-c7bd8f62e546	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365619		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:53.824Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760849	aae308f4-9f9c-4cdd-b4ef-c026f48be551	0516dfb7-80ea-4262-a623-07fe8678e849	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365620		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:38.422Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760847	aae308f4-9f9c-4cdd-b4ef-c026f48be551	343f2506-19dd-41b9-af36-ac9fca3b3c1b	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365621		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:39.448Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760839	aae308f4-9f9c-4cdd-b4ef-c026f48be551	4d54d5e8-1d76-464b-acc6-c3611e03fb76	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365618		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:40.447Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760835	aae308f4-9f9c-4cdd-b4ef-c026f48be551	5aaadca9-f711-461c-a536-eff13b5107b7	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					740.0	0.0			1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365594		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:43.172Z	StillImage	RECORDED_DATE_INVALID
1092760830	aae308f4-9f9c-4cdd-b4ef-c026f48be551	0a42264d-f32f-431a-b31f-aca81d9dc5db	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Medellin Botanical Garden	Antioquia	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	6.27038	-75.56336	226.0						1984-01-20	20	1	1984	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365661		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Cane, James			2026-01-16T06:02:50.481Z		GEODETIC_DATUM_ASSUMED_WGS84
1092760825	aae308f4-9f9c-4cdd-b4ef-c026f48be551	9857473a-dcce-428d-b6cc-b50cd817056a	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365608		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:41.896Z	StillImage	RECORDED_DATE_INVALID
1092760824	aae308f4-9f9c-4cdd-b4ef-c026f48be551	d59a3605-c3a1-4149-bb45-5d63c737221c	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona rosellae		SPECIES	Scaptotrigona rosellae Engel, 2022	Scaptotrigona Scaptotrigona rosellae		CO	Rio Anchicaya	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					400.0	0.0			1977-02-10	10	2	1977	12191167	12191167	PRESERVED_SPECIMEN	KU	SEMC	1365614		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:43.465Z	StillImage	RECORDED_DATE_INVALID
1092760822	aae308f4-9f9c-4cdd-b4ef-c026f48be551	cc7eb4bf-cc1b-47e4-a3f4-1e6c7ac9b382	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365612		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:47.736Z	StillImage	RECORDED_DATE_INVALID
1092760821	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c6a7f6f2-2f6e-4e27-8fac-215d4c724eff	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365611		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:37.668Z	StillImage	RECORDED_DATE_INVALID
1092760820	aae308f4-9f9c-4cdd-b4ef-c026f48be551	1cc3e120-cfe7-48fd-bfbe-75ef2447809e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365605		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:48.737Z	StillImage	RECORDED_DATE_INVALID
1092760817	aae308f4-9f9c-4cdd-b4ef-c026f48be551	06a222d8-48fb-4621-8a95-1bcca4e75ea3	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365609		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:46.020Z	StillImage	RECORDED_DATE_INVALID
1092760816	aae308f4-9f9c-4cdd-b4ef-c026f48be551	fc6e8eeb-405e-4877-8a1d-bee08f0aeac7	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365615		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:43.596Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760815	aae308f4-9f9c-4cdd-b4ef-c026f48be551	5feef115-a65e-4e4d-9b1f-8d6ae359df82	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					740.0	0.0			1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365597		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:44.704Z	StillImage	RECORDED_DATE_INVALID
1092760814	aae308f4-9f9c-4cdd-b4ef-c026f48be551	19c9fda9-614a-494f-b9a1-cfbb18943492	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					740.0	0.0			1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365596		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:38.755Z	StillImage	RECORDED_DATE_INVALID
1092760813	aae308f4-9f9c-4cdd-b4ef-c026f48be551	89d4da66-56b4-418e-9c96-d24db32115b2	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365607		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:41.658Z	StillImage	RECORDED_DATE_INVALID
1092760812	aae308f4-9f9c-4cdd-b4ef-c026f48be551	3e2ec778-d0b7-4060-ad4b-8576312ab151	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona rosellae		SPECIES	Scaptotrigona rosellae Engel, 2022	Scaptotrigona Scaptotrigona rosellae		CO	Rio Anchicaya	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					480.0	0.0			1977-02-11	11	2	1977	12191167	12191167	PRESERVED_SPECIMEN	KU	SEMC	1365613		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Holotype		2026-01-16T06:02:49.538Z	StillImage	RECORDED_DATE_INVALID
1092760810	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c30a0fea-699f-43c0-a8c1-bfb8230efd73	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0						1972-01-08	8	1	1972	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365623		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener, Charles			2026-01-16T06:02:37.780Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1092760809	aae308f4-9f9c-4cdd-b4ef-c026f48be551	fc1d9d09-06b6-47ce-8a60-edf402d505d4	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365610		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Holotype		2026-01-16T06:02:47.855Z	StillImage	RECORDED_DATE_INVALID
1092760808	aae308f4-9f9c-4cdd-b4ef-c026f48be551	431e166e-f0d3-4e81-ad47-98e978d44dae	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365604		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:49.620Z	StillImage	RECORDED_DATE_INVALID
1092760807	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c749f02b-6224-46e7-a81c-557c64173216	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Cali	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	3.43722	-76.5225	301.0		1000.0	0.0			1977-02-16	16	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365622		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed			2026-01-16T06:02:43.907Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1092760805	aae308f4-9f9c-4cdd-b4ef-c026f48be551	6cd1d874-b6cb-4828-ac24-e59faf6356cb	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365602		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:45.390Z	StillImage	RECORDED_DATE_INVALID
1092760804	aae308f4-9f9c-4cdd-b4ef-c026f48be551	095ab443-52a8-4327-b378-c6cad1b4ffb9	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365598		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:50.569Z	StillImage	RECORDED_DATE_INVALID
1092760803	aae308f4-9f9c-4cdd-b4ef-c026f48be551	863690a2-ae1e-440a-a778-762df8f76ab3	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365603		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:50.010Z	StillImage	RECORDED_DATE_INVALID
1092760802	aae308f4-9f9c-4cdd-b4ef-c026f48be551	c7ebd641-6308-4630-b2de-2ea21fdf5a67	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					740.0	0.0			1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365593		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:40.769Z	StillImage	RECORDED_DATE_INVALID
1092760801	aae308f4-9f9c-4cdd-b4ef-c026f48be551	7d3c3b04-ade5-4d30-8cd5-0058aaac5725	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Jamundi, 7 km SW	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					1100.0	0.0			1977-02-14	14	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365562		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:40.664Z	StillImage	
1092760800	aae308f4-9f9c-4cdd-b4ef-c026f48be551	92d191ce-f423-43a2-bc87-85901b68ed03	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Jamundi, 10 km SW	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					1200.0	0.0			1977-02-14	14	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365583		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:52.255Z	StillImage	
1092760799	aae308f4-9f9c-4cdd-b4ef-c026f48be551	8c65cac2-cc67-42cf-b7bc-09c9fef6527c	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Dagua, 5 km SE	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862									1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365601		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:37.234Z	StillImage	RECORDED_DATE_INVALID
1092760798	aae308f4-9f9c-4cdd-b4ef-c026f48be551	ccaa7321-f673-47e2-81e9-f8f35980245e	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Scaptotrigona	Scaptotrigona ederi		SPECIES	Scaptotrigona ederi Engel, 2022	Scaptotrigona Scaptotrigona ederi		CO	Lobo Guerrero	Valle del Cauca	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862					740.0	0.0			1977-02-04	4	2	1977	12201806	12201806	PRESERVED_SPECIMEN	KU	SEMC	1365590		Engel, Michael	2022-01-01T00:00:00	CC_BY_4_0		Michener & Breed	Paratype		2026-01-16T06:02:37.903Z	StillImage	RECORDED_DATE_INVALID
